,Restaurant,As Of Day,Days Before Week Commencing,Reservation Week,Covers,Table,Week,Color,Alpha
369,Launceston Place,Tuesday,13,51,638.0,This Week Pickup,Next Week,Purple,1.0
370,Launceston Place,Tuesday,13,52,240.0,This Week Pickup,2 Weeks Time,Black,1.0
371,New Street Wine Shop,Tuesday,13,49,136.0,This Week Pickup,Last Week,Orange,1.0
372,New Street Wine Shop,Tuesday,13,50,174.0,This Week Pickup,This Week,Red,1.0
373,New Street Wine Shop,Tuesday,13,51,219.0,This Week Pickup,Next Week,Purple,1.0
374,Orrery,Tuesday,13,52,21.0,This Week Pickup,2 Weeks Time,Black,1.0
375,Orrery,Tuesday,13,51,44.0,This Week Pickup,Next Week,Purple,1.0
377,Angler Restaurant,Tuesday,13,47,50.0,This Week Pickup,3 Weeks Ago,Blue,0.6
378,Angler Restaurant,Tuesday,13,49,57.0,This Week Pickup,Last Week,Orange,1.0
379,Angler Restaurant,Tuesday,13,50,86.0,This Week Pickup,This Week,Red,1.0
380,Angler Restaurant,Tuesday,13,51,139.0,This Week Pickup,Next Week,Purple,1.0
381,Angler Restaurant,Tuesday,13,52,69.0,This Week Pickup,2 Weeks Time,Black,1.0
382,Orrery,Tuesday,13,50,41.0,This Week Pickup,This Week,Red,1.0
383,Orrery,Tuesday,13,49,21.0,This Week Pickup,Last Week,Orange,1.0
384,Orrery,Tuesday,13,48,4.0,This Week Pickup,2 Weeks Ago,Blue,0.8
385,Orrery,Tuesday,13,47,4.0,This Week Pickup,3 Weeks Ago,Blue,0.6
386,New Street Wine Shop,Tuesday,13,52,81.0,This Week Pickup,2 Weeks Time,Black,1.0
387,Aster,Tuesday,13,52,13.0,This Week Pickup,2 Weeks Time,Black,1.0
388,Aster,Tuesday,13,51,44.0,This Week Pickup,Next Week,Purple,1.0
390,Aster,Tuesday,13,50,40.0,This Week Pickup,This Week,Red,1.0
391,Aster,Tuesday,13,49,44.0,This Week Pickup,Last Week,Orange,1.0
392,Aster,Tuesday,13,48,12.0,This Week Pickup,2 Weeks Ago,Blue,0.8
393,Aster,Tuesday,13,47,11.0,This Week Pickup,3 Weeks Ago,Blue,0.6
395,Old Bengal Bar,Tuesday,13,47,20.0,This Week Pickup,3 Weeks Ago,Blue,0.6
396,Old Bengal Bar,Tuesday,13,49,71.0,This Week Pickup,Last Week,Orange,1.0
397,Old Bengal Bar,Tuesday,13,50,49.0,This Week Pickup,This Week,Red,1.0
398,Old Bengal Bar,Tuesday,13,51,58.0,This Week Pickup,Next Week,Purple,1.0
399,Old Bengal Bar,Tuesday,13,52,17.0,This Week Pickup,2 Weeks Time,Black,1.0
401,New Street Grill,Tuesday,13,52,232.0,This Week Pickup,2 Weeks Time,Black,1.0
402,New Street Grill,Tuesday,13,51,383.0,This Week Pickup,Next Week,Purple,1.0
403,Avenue,Tuesday,13,52,36.0,This Week Pickup,2 Weeks Time,Black,1.0
405,Bluebird Chelsea Cafe,Tuesday,13,52,14.0,This Week Pickup,2 Weeks Time,Black,1.0
406,Bluebird Chelsea Cafe,Tuesday,13,51,15.0,This Week Pickup,Next Week,Purple,1.0
407,Bluebird Chelsea Cafe,Tuesday,13,50,25.0,This Week Pickup,This Week,Red,1.0
409,Madison Restaurant,Tuesday,13,47,2.0,This Week Pickup,3 Weeks Ago,Blue,0.6
410,Madison Restaurant,Tuesday,13,51,6.0,This Week Pickup,Next Week,Purple,1.0
412,Angelica,Tuesday,13,47,49.0,This Week Pickup,3 Weeks Ago,Blue,0.6
413,Angelica,Tuesday,13,49,57.0,This Week Pickup,Last Week,Orange,1.0
414,Angelica,Tuesday,13,50,58.0,This Week Pickup,This Week,Red,1.0
415,Angelica,Tuesday,13,51,91.0,This Week Pickup,Next Week,Purple,1.0
416,Angelica,Tuesday,13,52,64.0,This Week Pickup,2 Weeks Time,Black,1.0
417,Avenue,Tuesday,13,51,81.0,This Week Pickup,Next Week,Purple,1.0
418,New Street Grill,Tuesday,13,50,331.0,This Week Pickup,This Week,Red,1.0
419,Avenue,Tuesday,13,50,107.0,This Week Pickup,This Week,Red,1.0
420,Avenue,Tuesday,13,49,86.0,This Week Pickup,Last Week,Orange,1.0
421,Avenue,Tuesday,13,47,19.0,This Week Pickup,3 Weeks Ago,Blue,0.6
422,Bluebird Chelsea Private Dining,Tuesday,13,47,65.0,This Week Pickup,3 Weeks Ago,Blue,0.6
424,New Street Grill,Tuesday,13,47,87.0,This Week Pickup,3 Weeks Ago,Blue,0.6
425,New Street Grill,Tuesday,13,48,27.0,This Week Pickup,2 Weeks Ago,Blue,0.8
426,Paternoster Chophouse,Tuesday,13,52,1135.0,This Week Pickup,2 Weeks Time,Black,1.0
427,Paternoster Chophouse,Tuesday,13,51,1540.0,This Week Pickup,Next Week,Purple,1.0
428,Paternoster Chophouse,Tuesday,13,50,1295.0,This Week Pickup,This Week,Red,1.0
429,Paternoster Chophouse,Tuesday,13,49,894.0,This Week Pickup,Last Week,Orange,1.0
431,New Street Grill,Tuesday,13,49,177.0,This Week Pickup,Last Week,Orange,1.0
433,Issho,Tuesday,13,48,0.0,This Week Pickup,2 Weeks Ago,Blue,0.8
434,Bluebird Chelsea Private Dining,Tuesday,13,50,104.0,This Week Pickup,This Week,Red,1.0
435,East 59th,Tuesday,13,52,60.0,This Week Pickup,2 Weeks Time,Black,1.0
436,Quaglino's Restaurant,Tuesday,13,52,48.0,This Week Pickup,2 Weeks Time,Black,1.0
437,Blueprint Cafe,Tuesday,13,49,100.0,This Week Pickup,Last Week,Orange,1.0
438,100 Wardour St Club Bar,Tuesday,13,51,30.0,This Week Pickup,Next Week,Purple,1.0
439,100 Wardour St Club Bar,Tuesday,13,50,81.0,This Week Pickup,This Week,Red,1.0
440,100 Wardour St Club Bar,Tuesday,13,49,6.0,This Week Pickup,Last Week,Orange,1.0
441,100 Wardour St Club Bar,Tuesday,13,47,30.0,This Week Pickup,3 Weeks Ago,Blue,0.6
443,East 59th,Tuesday,13,51,72.0,This Week Pickup,Next Week,Purple,1.0
444,Quaglino's Restaurant,Tuesday,13,50,27.0,This Week Pickup,This Week,Red,1.0
445,East 59th,Tuesday,13,50,23.0,This Week Pickup,This Week,Red,1.0
446,East 59th,Tuesday,13,49,37.0,This Week Pickup,Last Week,Orange,1.0
447,East 59th,Tuesday,13,47,27.0,This Week Pickup,3 Weeks Ago,Blue,0.6
450,Butlers Wharf Chophouse Restaurant,Tuesday,13,49,151.0,This Week Pickup,Last Week,Orange,1.0
451,Butlers Wharf Chophouse Restaurant,Tuesday,13,50,119.0,This Week Pickup,This Week,Red,1.0
452,Quaglino's Restaurant,Tuesday,13,51,30.0,This Week Pickup,Next Week,Purple,1.0
453,Quaglino's Restaurant,Tuesday,13,49,34.0,This Week Pickup,Last Week,Orange,1.0
457,Fish Market,Tuesday,13,52,735.0,This Week Pickup,2 Weeks Time,Black,1.0
458,Fish Market,Tuesday,13,51,851.0,This Week Pickup,Next Week,Purple,1.0
459,Fish Market,Tuesday,13,50,600.0,This Week Pickup,This Week,Red,1.0
460,Fish Market,Tuesday,13,49,331.0,This Week Pickup,Last Week,Orange,1.0
461,Fish Market,Tuesday,13,47,152.0,This Week Pickup,3 Weeks Ago,Blue,0.6
463,Bluebird White City,Tuesday,13,47,6.0,This Week Pickup,3 Weeks Ago,Blue,0.6
464,Quaglino's Restaurant,Tuesday,13,48,10.0,This Week Pickup,2 Weeks Ago,Blue,0.8
465,Bluebird White City,Tuesday,13,48,5.0,This Week Pickup,2 Weeks Ago,Blue,0.8
466,Bluebird White City,Tuesday,13,49,6.0,This Week Pickup,Last Week,Orange,1.0
467,Bluebird White City,Tuesday,13,50,16.0,This Week Pickup,This Week,Red,1.0
468,Bluebird White City,Tuesday,13,51,22.0,This Week Pickup,Next Week,Purple,1.0
469,Bluebird White City,Tuesday,13,52,6.0,This Week Pickup,2 Weeks Time,Black,1.0
471,Bluebird Chelsea Private Dining,Tuesday,13,51,29.0,This Week Pickup,Next Week,Purple,1.0
472,Butlers Wharf Chophouse Restaurant,Tuesday,13,51,146.0,This Week Pickup,Next Week,Purple,1.0
473,Butlers Wharf Chophouse Restaurant,Tuesday,13,52,216.0,This Week Pickup,2 Weeks Time,Black,1.0
476,Cantina del Ponte,Tuesday,13,51,84.0,This Week Pickup,Next Week,Purple,1.0
477,Cantina del Ponte,Tuesday,13,52,80.0,This Week Pickup,2 Weeks Time,Black,1.0
478,Coq d’Argent,Tuesday,13,52,314.0,This Week Pickup,2 Weeks Time,Black,1.0
479,Coq d’Argent,Tuesday,13,51,1143.0,This Week Pickup,Next Week,Purple,1.0
480,Coq d’Argent,Tuesday,13,50,809.0,This Week Pickup,This Week,Red,1.0
481,Coq d’Argent,Tuesday,13,49,448.0,This Week Pickup,Last Week,Orange,1.0
482,Coq d’Argent,Tuesday,13,48,77.0,This Week Pickup,2 Weeks Ago,Blue,0.8
483,Sartoria,Tuesday,13,47,10.0,This Week Pickup,3 Weeks Ago,Blue,0.6
484,Radici,Tuesday,13,47,23.0,This Week Pickup,3 Weeks Ago,Blue,0.6
485,Sartoria,Tuesday,13,48,6.0,This Week Pickup,2 Weeks Ago,Blue,0.8
486,Sartoria,Tuesday,13,49,16.0,This Week Pickup,Last Week,Orange,1.0
487,Sartoria,Tuesday,13,50,57.0,This Week Pickup,This Week,Red,1.0
488,Sartoria,Tuesday,13,51,58.0,This Week Pickup,Next Week,Purple,1.0
489,Sartoria,Tuesday,13,52,36.0,This Week Pickup,2 Weeks Time,Black,1.0
490,Coq d’Argent,Tuesday,13,47,281.0,This Week Pickup,3 Weeks Ago,Blue,0.6
492,Cantina del Ponte,Tuesday,13,50,65.0,This Week Pickup,This Week,Red,1.0
493,Cantina del Ponte,Tuesday,13,49,35.0,This Week Pickup,Last Week,Orange,1.0
494,Cantina del Ponte,Tuesday,13,47,14.0,This Week Pickup,3 Weeks Ago,Blue,0.6
496,Radici,Tuesday,13,49,32.0,This Week Pickup,Last Week,Orange,1.0
497,Radici,Tuesday,13,50,90.0,This Week Pickup,This Week,Red,1.0
498,Radici,Tuesday,13,51,57.0,This Week Pickup,Next Week,Purple,1.0
499,Radici,Tuesday,13,52,44.0,This Week Pickup,2 Weeks Time,Black,1.0
500,Crafthouse,Tuesday,13,52,5.0,This Week Pickup,2 Weeks Time,Black,1.0
501,Crafthouse,Tuesday,13,51,16.0,This Week Pickup,Next Week,Purple,1.0
502,Crafthouse,Tuesday,13,50,9.0,This Week Pickup,This Week,Red,1.0
503,100 Wardour St,Tuesday,13,52,208.0,This Week Pickup,2 Weeks Time,Black,1.0
504,100 Wardour St,Tuesday,13,51,890.0,This Week Pickup,Next Week,Purple,1.0
505,100 Wardour St,Tuesday,13,50,670.0,This Week Pickup,This Week,Red,1.0
506,100 Wardour St,Tuesday,13,49,505.0,This Week Pickup,Last Week,Orange,1.0
507,100 Wardour St,Tuesday,13,47,357.0,This Week Pickup,3 Weeks Ago,Blue,0.6
509,Crafthouse,Tuesday,13,49,12.0,This Week Pickup,Last Week,Orange,1.0
511,German Gymnasium,Tuesday,13,47,96.0,This Week Pickup,3 Weeks Ago,Blue,0.6
512,Quaglino's Restaurant,Tuesday,13,47,20.0,This Week Pickup,3 Weeks Ago,Blue,0.6
513,100 Wardour St Lounge Bar,Tuesday,13,47,51.0,This Week Pickup,3 Weeks Ago,Blue,0.6
514,Pont de la Tour,Tuesday,13,52,21.0,This Week Pickup,2 Weeks Time,Black,1.0
515,Quaglino's,Tuesday,13,49,170.0,This Week Pickup,Last Week,Orange,1.0
516,Quaglino's,Tuesday,13,48,35.0,This Week Pickup,2 Weeks Ago,Blue,0.8
517,14 Hills,Tuesday,13,50,498.0,This Week Pickup,This Week,Red,1.0
519,14 Hills,Tuesday,13,49,378.0,This Week Pickup,Last Week,Orange,1.0
520,14 Hills,Tuesday,13,47,201.0,This Week Pickup,3 Weeks Ago,Blue,0.6
523,Pont de la Tour,Tuesday,13,49,49.0,This Week Pickup,Last Week,Orange,1.0
524,Pont de la Tour,Tuesday,13,50,92.0,This Week Pickup,This Week,Red,1.0
525,Pont de la Tour,Tuesday,13,51,67.0,This Week Pickup,Next Week,Purple,1.0
526,Issho,Tuesday,13,52,460.0,This Week Pickup,2 Weeks Time,Black,1.0
527,Quaglino's,Tuesday,13,51,374.0,This Week Pickup,Next Week,Purple,1.0
528,Issho,Tuesday,13,51,471.0,This Week Pickup,Next Week,Purple,1.0
529,Bluebird Chelsea Restaurant,Tuesday,13,52,468.0,This Week Pickup,2 Weeks Time,Black,1.0
530,Bluebird Chelsea Restaurant,Tuesday,13,51,564.0,This Week Pickup,Next Week,Purple,1.0
531,Bluebird Chelsea Restaurant,Tuesday,13,50,389.0,This Week Pickup,This Week,Red,1.0
532,Issho,Tuesday,13,50,256.0,This Week Pickup,This Week,Red,1.0
533,100 Wardour St Lounge Bar,Tuesday,13,49,28.0,This Week Pickup,Last Week,Orange,1.0
534,Bluebird Chelsea Restaurant,Tuesday,13,49,312.0,This Week Pickup,Last Week,Orange,1.0
535,Bluebird Chelsea Restaurant,Tuesday,13,47,128.0,This Week Pickup,3 Weeks Ago,Blue,0.6
538,Issho,Tuesday,13,47,35.0,This Week Pickup,3 Weeks Ago,Blue,0.6
539,Quaglino's,Tuesday,13,50,335.0,This Week Pickup,This Week,Red,1.0
540,Issho,Tuesday,13,49,149.0,This Week Pickup,Last Week,Orange,1.0
541,German Gymnasium,Tuesday,13,48,14.0,This Week Pickup,2 Weeks Ago,Blue,0.8
542,Issho Restaurant,Tuesday,13,51,14.0,This Week Pickup,Next Week,Purple,1.0
543,German Gymnasium,Tuesday,13,50,312.0,This Week Pickup,This Week,Red,1.0
544,German Gymnasium,Tuesday,13,51,353.0,This Week Pickup,Next Week,Purple,1.0
545,German Gymnasium,Tuesday,13,52,243.0,This Week Pickup,2 Weeks Time,Black,1.0
546,Issho Restaurant,Tuesday,13,50,11.0,This Week Pickup,This Week,Red,1.0
547,Issho Restaurant,Tuesday,13,49,21.0,This Week Pickup,Last Week,Orange,1.0
548,14 Hills,Tuesday,13,52,190.0,This Week Pickup,2 Weeks Time,Black,1.0
549,14 Hills,Tuesday,13,51,804.0,This Week Pickup,Next Week,Purple,1.0
550,100 Wardour St Lounge Bar,Tuesday,13,52,12.0,This Week Pickup,2 Weeks Time,Black,1.0
551,100 Wardour St Lounge Bar,Tuesday,13,51,27.0,This Week Pickup,Next Week,Purple,1.0
552,German Gymnasium,Tuesday,13,49,271.0,This Week Pickup,Last Week,Orange,1.0
553,Issho Restaurant,Tuesday,13,52,14.0,This Week Pickup,2 Weeks Time,Black,1.0
554,100 Wardour St Lounge Bar,Tuesday,13,50,27.0,This Week Pickup,This Week,Red,1.0
555,Quaglino's,Tuesday,13,52,334.0,This Week Pickup,2 Weeks Time,Black,1.0
556,Bluebird Chelsea Private Dining,Tuesday,13,52,24.0,This Week Pickup,2 Weeks Time,Black,1.0
557,Issho,Wednesday,12,50,281.0,This Week Pickup,This Week,Red,1.0
559,Bluebird Chelsea Private Dining,Wednesday,12,47,65.0,This Week Pickup,3 Weeks Ago,Blue,0.6
560,Issho Restaurant,Wednesday,12,50,11.0,This Week Pickup,This Week,Red,1.0
561,Bluebird Chelsea Private Dining,Wednesday,12,50,104.0,This Week Pickup,This Week,Red,1.0
562,Issho Restaurant,Wednesday,12,49,21.0,This Week Pickup,Last Week,Orange,1.0
565,Crafthouse,Wednesday,12,49,12.0,This Week Pickup,Last Week,Orange,1.0
566,Crafthouse,Wednesday,12,50,15.0,This Week Pickup,This Week,Red,1.0
567,Issho,Wednesday,12,48,0.0,This Week Pickup,2 Weeks Ago,Blue,0.8
568,Issho,Wednesday,12,49,157.0,This Week Pickup,Last Week,Orange,1.0
569,Crafthouse,Wednesday,12,51,16.0,This Week Pickup,Next Week,Purple,1.0
570,Old Bengal Bar,Wednesday,12,47,20.0,This Week Pickup,3 Weeks Ago,Blue,0.6
571,New Street Wine Shop,Wednesday,12,49,134.0,This Week Pickup,Last Week,Orange,1.0
572,Issho,Wednesday,12,51,524.0,This Week Pickup,Next Week,Purple,1.0
573,Old Bengal Bar,Wednesday,12,51,71.0,This Week Pickup,Next Week,Purple,1.0
574,Coq d’Argent,Wednesday,12,47,238.0,This Week Pickup,3 Weeks Ago,Blue,0.6
575,Coq d’Argent,Wednesday,12,48,77.0,This Week Pickup,2 Weeks Ago,Blue,0.8
576,Old Bengal Bar,Wednesday,12,49,71.0,This Week Pickup,Last Week,Orange,1.0
577,Old Bengal Bar,Wednesday,12,50,43.0,This Week Pickup,This Week,Red,1.0
578,Cantina del Ponte,Wednesday,12,51,110.0,This Week Pickup,Next Week,Purple,1.0
579,Cantina del Ponte,Wednesday,12,50,77.0,This Week Pickup,This Week,Red,1.0
580,Cantina del Ponte,Wednesday,12,49,39.0,This Week Pickup,Last Week,Orange,1.0
581,Cantina del Ponte,Wednesday,12,47,3.0,This Week Pickup,3 Weeks Ago,Blue,0.6
582,Butlers Wharf Chophouse Restaurant,Wednesday,12,51,169.0,This Week Pickup,Next Week,Purple,1.0
584,Coq d’Argent,Wednesday,12,49,468.0,This Week Pickup,Last Week,Orange,1.0
585,Coq d’Argent,Wednesday,12,50,885.0,This Week Pickup,This Week,Red,1.0
586,New Street Wine Shop,Wednesday,12,51,227.0,This Week Pickup,Next Week,Purple,1.0
587,New Street Wine Shop,Wednesday,12,50,184.0,This Week Pickup,This Week,Red,1.0
588,Coq d’Argent,Wednesday,12,51,1246.0,This Week Pickup,Next Week,Purple,1.0
589,Issho Restaurant,Wednesday,12,51,14.0,This Week Pickup,Next Week,Purple,1.0
590,Bluebird Chelsea Private Dining,Wednesday,12,51,29.0,This Week Pickup,Next Week,Purple,1.0
593,Butlers Wharf Chophouse Restaurant,Wednesday,12,49,170.0,This Week Pickup,Last Week,Orange,1.0
594,Aster,Wednesday,12,47,11.0,This Week Pickup,3 Weeks Ago,Blue,0.6
595,East 59th,Wednesday,12,51,85.0,This Week Pickup,Next Week,Purple,1.0
596,Bluebird White City,Wednesday,12,51,22.0,This Week Pickup,Next Week,Purple,1.0
597,Bluebird White City,Wednesday,12,50,16.0,This Week Pickup,This Week,Red,1.0
598,Bluebird White City,Wednesday,12,49,6.0,This Week Pickup,Last Week,Orange,1.0
599,Bluebird White City,Wednesday,12,48,5.0,This Week Pickup,2 Weeks Ago,Blue,0.8
600,German Gymnasium,Wednesday,12,51,359.0,This Week Pickup,Next Week,Purple,1.0
601,German Gymnasium,Wednesday,12,50,349.0,This Week Pickup,This Week,Red,1.0
602,German Gymnasium,Wednesday,12,49,283.0,This Week Pickup,Last Week,Orange,1.0
603,German Gymnasium,Wednesday,12,48,14.0,This Week Pickup,2 Weeks Ago,Blue,0.8
604,Bluebird White City,Wednesday,12,47,6.0,This Week Pickup,3 Weeks Ago,Blue,0.6
607,Avenue,Wednesday,12,47,17.0,This Week Pickup,3 Weeks Ago,Blue,0.6
608,Avenue,Wednesday,12,49,90.0,This Week Pickup,Last Week,Orange,1.0
609,Avenue,Wednesday,12,50,112.0,This Week Pickup,This Week,Red,1.0
610,Avenue,Wednesday,12,51,87.0,This Week Pickup,Next Week,Purple,1.0
611,German Gymnasium,Wednesday,12,47,36.0,This Week Pickup,3 Weeks Ago,Blue,0.6
614,Madison Restaurant,Wednesday,12,47,2.0,This Week Pickup,3 Weeks Ago,Blue,0.6
615,Madison Restaurant,Wednesday,12,51,6.0,This Week Pickup,Next Week,Purple,1.0
617,Fish Market,Wednesday,12,47,152.0,This Week Pickup,3 Weeks Ago,Blue,0.6
618,Fish Market,Wednesday,12,49,349.0,This Week Pickup,Last Week,Orange,1.0
619,Fish Market,Wednesday,12,50,668.0,This Week Pickup,This Week,Red,1.0
620,Fish Market,Wednesday,12,51,1003.0,This Week Pickup,Next Week,Purple,1.0
621,Blueprint Cafe,Wednesday,12,49,100.0,This Week Pickup,Last Week,Orange,1.0
622,East 59th,Wednesday,12,50,29.0,This Week Pickup,This Week,Red,1.0
623,Aster,Wednesday,12,48,12.0,This Week Pickup,2 Weeks Ago,Blue,0.8
625,Aster,Wednesday,12,49,44.0,This Week Pickup,Last Week,Orange,1.0
626,Aster,Wednesday,12,50,46.0,This Week Pickup,This Week,Red,1.0
627,Aster,Wednesday,12,51,48.0,This Week Pickup,Next Week,Purple,1.0
628,Butlers Wharf Chophouse Restaurant,Wednesday,12,50,131.0,This Week Pickup,This Week,Red,1.0
631,Bluebird Chelsea Restaurant,Wednesday,12,47,116.0,This Week Pickup,3 Weeks Ago,Blue,0.6
632,Bluebird Chelsea Restaurant,Wednesday,12,49,323.0,This Week Pickup,Last Week,Orange,1.0
633,Bluebird Chelsea Restaurant,Wednesday,12,50,472.0,This Week Pickup,This Week,Red,1.0
634,Bluebird Chelsea Restaurant,Wednesday,12,51,601.0,This Week Pickup,Next Week,Purple,1.0
636,Launceston Place,Wednesday,12,47,159.0,This Week Pickup,3 Weeks Ago,Blue,0.6
637,Launceston Place,Wednesday,12,49,331.0,This Week Pickup,Last Week,Orange,1.0
639,New Street Grill,Wednesday,12,51,441.0,This Week Pickup,Next Week,Purple,1.0
640,New Street Grill,Wednesday,12,50,364.0,This Week Pickup,This Week,Red,1.0
641,New Street Grill,Wednesday,12,49,187.0,This Week Pickup,Last Week,Orange,1.0
642,New Street Grill,Wednesday,12,48,25.0,This Week Pickup,2 Weeks Ago,Blue,0.8
643,Launceston Place,Wednesday,12,50,514.0,This Week Pickup,This Week,Red,1.0
644,Bluebird Chelsea Cafe,Wednesday,12,51,19.0,This Week Pickup,Next Week,Purple,1.0
645,Bluebird Chelsea Cafe,Wednesday,12,50,25.0,This Week Pickup,This Week,Red,1.0
646,Launceston Place,Wednesday,12,51,691.0,This Week Pickup,Next Week,Purple,1.0
647,East 59th,Wednesday,12,47,27.0,This Week Pickup,3 Weeks Ago,Blue,0.6
648,East 59th,Wednesday,12,49,37.0,This Week Pickup,Last Week,Orange,1.0
649,New Street Grill,Wednesday,12,47,83.0,This Week Pickup,3 Weeks Ago,Blue,0.6
650,Sartoria,Wednesday,12,51,39.0,This Week Pickup,Next Week,Purple,1.0
652,Plateau,Wednesday,12,48,12.0,This Week Pickup,2 Weeks Ago,Blue,0.8
653,14 Hills,Wednesday,12,51,848.0,This Week Pickup,Next Week,Purple,1.0
654,14 Hills,Wednesday,12,49,403.0,This Week Pickup,Last Week,Orange,1.0
655,14 Hills,Wednesday,12,47,2.0,This Week Pickup,3 Weeks Ago,Blue,0.6
658,Pont de la Tour,Wednesday,12,49,49.0,This Week Pickup,Last Week,Orange,1.0
659,Pont de la Tour,Wednesday,12,50,92.0,This Week Pickup,This Week,Red,1.0
660,Pont de la Tour,Wednesday,12,51,75.0,This Week Pickup,Next Week,Purple,1.0
661,Radici,Wednesday,12,51,61.0,This Week Pickup,Next Week,Purple,1.0
663,100 Wardour St Club Bar,Wednesday,12,47,30.0,This Week Pickup,3 Weeks Ago,Blue,0.6
664,Orrery,Wednesday,12,51,42.0,This Week Pickup,Next Week,Purple,1.0
665,Orrery,Wednesday,12,50,50.0,This Week Pickup,This Week,Red,1.0
666,Orrery,Wednesday,12,49,21.0,This Week Pickup,Last Week,Orange,1.0
667,100 Wardour St Club Bar,Wednesday,12,49,6.0,This Week Pickup,Last Week,Orange,1.0
668,Orrery,Wednesday,12,48,4.0,This Week Pickup,2 Weeks Ago,Blue,0.8
669,Orrery,Wednesday,12,47,4.0,This Week Pickup,3 Weeks Ago,Blue,0.6
672,Angler Restaurant,Wednesday,12,47,40.0,This Week Pickup,3 Weeks Ago,Blue,0.6
673,Angler Restaurant,Wednesday,12,49,61.0,This Week Pickup,Last Week,Orange,1.0
674,Angler Restaurant,Wednesday,12,50,91.0,This Week Pickup,This Week,Red,1.0
675,Angler Restaurant,Wednesday,12,51,141.0,This Week Pickup,Next Week,Purple,1.0
676,100 Wardour St Club Bar,Wednesday,12,50,81.0,This Week Pickup,This Week,Red,1.0
677,14 Hills,Wednesday,12,50,587.0,This Week Pickup,This Week,Red,1.0
678,Plateau,Wednesday,12,51,335.0,This Week Pickup,Next Week,Purple,1.0
679,Quaglino's Restaurant,Wednesday,12,51,41.0,This Week Pickup,Next Week,Purple,1.0
681,Radici,Wednesday,12,49,36.0,This Week Pickup,Last Week,Orange,1.0
683,100 Wardour St,Wednesday,12,47,351.0,This Week Pickup,3 Weeks Ago,Blue,0.6
684,100 Wardour St,Wednesday,12,49,521.0,This Week Pickup,Last Week,Orange,1.0
685,100 Wardour St,Wednesday,12,50,729.0,This Week Pickup,This Week,Red,1.0
686,100 Wardour St,Wednesday,12,51,899.0,This Week Pickup,Next Week,Purple,1.0
687,Radici,Wednesday,12,47,23.0,This Week Pickup,3 Weeks Ago,Blue,0.6
688,20 Stories,Wednesday,12,51,884.0,This Week Pickup,Next Week,Purple,1.0
689,20 Stories,Wednesday,12,50,827.0,This Week Pickup,This Week,Red,1.0
690,20 Stories,Wednesday,12,49,721.0,This Week Pickup,Last Week,Orange,1.0
693,Paternoster Chophouse,Wednesday,12,51,1604.0,This Week Pickup,Next Week,Purple,1.0
695,Angelica,Wednesday,12,47,47.0,This Week Pickup,3 Weeks Ago,Blue,0.6
696,Angelica,Wednesday,12,49,63.0,This Week Pickup,Last Week,Orange,1.0
697,Angelica,Wednesday,12,50,60.0,This Week Pickup,This Week,Red,1.0
698,Angelica,Wednesday,12,51,91.0,This Week Pickup,Next Week,Purple,1.0
699,Paternoster Chophouse,Wednesday,12,50,1333.0,This Week Pickup,This Week,Red,1.0
700,Paternoster Chophouse,Wednesday,12,49,909.0,This Week Pickup,Last Week,Orange,1.0
702,Plateau,Wednesday,12,49,139.0,This Week Pickup,Last Week,Orange,1.0
703,Plateau,Wednesday,12,50,481.0,This Week Pickup,This Week,Red,1.0
704,100 Wardour St Club Bar,Wednesday,12,51,30.0,This Week Pickup,Next Week,Purple,1.0
705,Radici,Wednesday,12,50,95.0,This Week Pickup,This Week,Red,1.0
706,Quaglino's Restaurant,Wednesday,12,50,36.0,This Week Pickup,This Week,Red,1.0
707,100 Wardour St Lounge Bar,Wednesday,12,47,51.0,This Week Pickup,3 Weeks Ago,Blue,0.6
708,Quaglino's Restaurant,Wednesday,12,47,20.0,This Week Pickup,3 Weeks Ago,Blue,0.6
709,Quaglino's Restaurant,Wednesday,12,48,10.0,This Week Pickup,2 Weeks Ago,Blue,0.8
710,Sartoria,Wednesday,12,47,10.0,This Week Pickup,3 Weeks Ago,Blue,0.6
711,Sartoria,Wednesday,12,48,6.0,This Week Pickup,2 Weeks Ago,Blue,0.8
