,SiteName,LocationName,GenericLocation,Session,Date,Day,OrdDay,Covers
1299,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-01-04,Saturday,6_Saturday,30
1300,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-01-07,Tuesday,2_Tuesday,15
1301,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-01-09,Thursday,4_Thursday,8
1302,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-01-10,Friday,5_Friday,36
1303,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-01-11,Saturday,6_Saturday,67
1304,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-01-14,Tuesday,2_Tuesday,14
1305,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-01-15,Wednesday,3_Wednesday,24
1306,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-01-16,Thursday,4_Thursday,24
1307,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-01-17,Friday,5_Friday,81
1308,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-01-18,Saturday,6_Saturday,63
1309,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-01-21,Tuesday,2_Tuesday,2
1310,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-01-22,Wednesday,3_Wednesday,5
1311,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-01-23,Thursday,4_Thursday,7
1312,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-01-24,Friday,5_Friday,25
1313,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-01-25,Saturday,6_Saturday,138
1314,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-01-28,Tuesday,2_Tuesday,20
1315,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-01-29,Wednesday,3_Wednesday,9
1316,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-01-31,Friday,5_Friday,120
1317,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-02-01,Saturday,6_Saturday,154
1318,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-02-04,Tuesday,2_Tuesday,5
1319,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-02-05,Wednesday,3_Wednesday,6
1320,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-02-06,Thursday,4_Thursday,5
1321,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-02-07,Friday,5_Friday,115
1322,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-02-08,Saturday,6_Saturday,151
1323,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-02-11,Tuesday,2_Tuesday,4
1324,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-02-12,Wednesday,3_Wednesday,3
1325,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-02-13,Thursday,4_Thursday,5
1326,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-02-14,Friday,5_Friday,82
1327,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-02-15,Saturday,6_Saturday,4
1328,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-02-17,Monday,1_Monday,4
1329,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-02-18,Tuesday,2_Tuesday,3
1330,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-02-19,Wednesday,3_Wednesday,8
1331,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-02-20,Thursday,4_Thursday,8
1332,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-02-21,Friday,5_Friday,5
1333,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-02-22,Saturday,6_Saturday,5
1334,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-02-27,Thursday,4_Thursday,2
1335,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-02-28,Friday,5_Friday,3
1336,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-03-04,Wednesday,3_Wednesday,4
1337,100 Wardour Street,Lounge Bar,Bar,Dinner,2020-03-05,Thursday,4_Thursday,3
1344,100 Wardour Street,Lounge Bar,Bar,Lunch,2019-02-28,Thursday,4_Thursday,2
1369,100 Wardour Street,Lounge Bar,Bar,Lunch,2020-01-03,Friday,5_Friday,2
1370,100 Wardour Street,Lounge Bar,Bar,Lunch,2020-01-09,Thursday,4_Thursday,2
1371,100 Wardour Street,Lounge Bar,Bar,Lunch,2020-01-10,Friday,5_Friday,1
1372,100 Wardour Street,Lounge Bar,Bar,Lunch,2020-01-11,Saturday,6_Saturday,4
1373,100 Wardour Street,Lounge Bar,Bar,Lunch,2020-01-14,Tuesday,2_Tuesday,1
1374,100 Wardour Street,Lounge Bar,Bar,Lunch,2020-01-18,Saturday,6_Saturday,14
1375,100 Wardour Street,Lounge Bar,Bar,Lunch,2020-01-25,Saturday,6_Saturday,7
1376,100 Wardour Street,Lounge Bar,Bar,Lunch,2020-01-29,Wednesday,3_Wednesday,1
1377,100 Wardour Street,Lounge Bar,Bar,Lunch,2020-02-01,Saturday,6_Saturday,51
1378,100 Wardour Street,Lounge Bar,Bar,Lunch,2020-02-05,Wednesday,3_Wednesday,2
1379,100 Wardour Street,Lounge Bar,Bar,Lunch,2020-02-07,Friday,5_Friday,1
1380,100 Wardour Street,Lounge Bar,Bar,Lunch,2020-02-08,Saturday,6_Saturday,16
1381,100 Wardour Street,Lounge Bar,Bar,Lunch,2020-02-14,Friday,5_Friday,1
1407,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2019-02-01,Friday,5_Friday,113
1408,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2019-02-02,Saturday,6_Saturday,139
1409,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2019-02-05,Tuesday,2_Tuesday,2
1410,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2019-02-06,Wednesday,3_Wednesday,2
1411,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2019-02-07,Thursday,4_Thursday,1
1412,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2019-02-08,Friday,5_Friday,163
1413,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2019-02-09,Saturday,6_Saturday,194
1414,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2019-02-12,Tuesday,2_Tuesday,21
1415,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2019-02-13,Wednesday,3_Wednesday,58
1416,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2019-02-14,Thursday,4_Thursday,62
1417,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2019-02-15,Friday,5_Friday,182
1418,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2019-02-16,Saturday,6_Saturday,210
1419,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2019-02-19,Tuesday,2_Tuesday,34
1420,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2019-02-20,Wednesday,3_Wednesday,52
1421,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2019-02-21,Thursday,4_Thursday,99
1422,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2019-02-22,Friday,5_Friday,172
1423,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2019-02-23,Saturday,6_Saturday,216
1424,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2019-02-26,Tuesday,2_Tuesday,31
1425,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2019-02-27,Wednesday,3_Wednesday,37
1426,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2019-02-28,Thursday,4_Thursday,64
1427,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2019-03-01,Friday,5_Friday,157
1428,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2019-03-02,Saturday,6_Saturday,198
1429,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2019-03-05,Tuesday,2_Tuesday,27
1430,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2019-03-06,Wednesday,3_Wednesday,36
1431,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2019-03-07,Thursday,4_Thursday,84
1644,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-01-02,Thursday,4_Thursday,40
1645,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-01-03,Friday,5_Friday,93
1646,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-01-04,Saturday,6_Saturday,117
1647,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-01-07,Tuesday,2_Tuesday,24
1648,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-01-08,Wednesday,3_Wednesday,18
1649,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-01-09,Thursday,4_Thursday,38
1650,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-01-10,Friday,5_Friday,117
1651,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-01-11,Saturday,6_Saturday,109
1652,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-01-14,Tuesday,2_Tuesday,17
1653,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-01-15,Wednesday,3_Wednesday,21
1654,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-01-16,Thursday,4_Thursday,42
1655,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-01-17,Friday,5_Friday,114
1656,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-01-18,Saturday,6_Saturday,131
1657,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-01-21,Tuesday,2_Tuesday,19
1658,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-01-22,Wednesday,3_Wednesday,12
1659,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-01-23,Thursday,4_Thursday,57
1660,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-01-24,Friday,5_Friday,128
1661,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-01-25,Saturday,6_Saturday,154
1662,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-01-28,Tuesday,2_Tuesday,24
1663,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-01-29,Wednesday,3_Wednesday,13
1664,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-01-30,Thursday,4_Thursday,16
1665,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-01-31,Friday,5_Friday,132
1666,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-02-01,Saturday,6_Saturday,169
1667,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-02-04,Tuesday,2_Tuesday,9
1668,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-02-05,Wednesday,3_Wednesday,22
1669,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-02-06,Thursday,4_Thursday,41
1670,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-02-07,Friday,5_Friday,112
1671,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-02-08,Saturday,6_Saturday,129
1672,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-02-11,Tuesday,2_Tuesday,1
1673,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-02-12,Wednesday,3_Wednesday,17
1674,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-02-13,Thursday,4_Thursday,54
1675,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-02-14,Friday,5_Friday,183
1676,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-02-15,Saturday,6_Saturday,186
1677,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-02-18,Tuesday,2_Tuesday,19
1678,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-02-19,Wednesday,3_Wednesday,36
1679,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-02-20,Thursday,4_Thursday,2
1680,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-02-21,Friday,5_Friday,112
1681,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-02-22,Saturday,6_Saturday,151
1682,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-02-25,Tuesday,2_Tuesday,23
1683,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-02-26,Wednesday,3_Wednesday,9
1684,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-02-27,Thursday,4_Thursday,37
1685,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-02-28,Friday,5_Friday,102
1686,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-02-29,Saturday,6_Saturday,128
1687,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-03-03,Tuesday,2_Tuesday,12
1688,100 Wardour Street,The Den - Beverage,Restaurant,Dinner,2020-03-05,Thursday,4_Thursday,39
1697,100 Wardour Street,The Den - Beverage,Restaurant,Lunch,2019-02-02,Saturday,6_Saturday,2
1698,100 Wardour Street,The Den - Beverage,Restaurant,Lunch,2019-02-09,Saturday,6_Saturday,1
1699,100 Wardour Street,The Den - Beverage,Restaurant,Lunch,2019-02-16,Saturday,6_Saturday,14
1700,100 Wardour Street,The Den - Beverage,Restaurant,Lunch,2019-02-23,Saturday,6_Saturday,2
1766,100 Wardour Street,The Den - Beverage,Restaurant,Lunch,2020-01-02,Thursday,4_Thursday,1
1767,100 Wardour Street,The Den - Beverage,Restaurant,Lunch,2020-01-10,Friday,5_Friday,3
1768,100 Wardour Street,The Den - Beverage,Restaurant,Lunch,2020-01-11,Saturday,6_Saturday,9
1769,100 Wardour Street,The Den - Beverage,Restaurant,Lunch,2020-01-22,Wednesday,3_Wednesday,1
1770,100 Wardour Street,The Den - Beverage,Restaurant,Lunch,2020-01-25,Saturday,6_Saturday,3
1771,100 Wardour Street,The Den - Beverage,Restaurant,Lunch,2020-02-01,Saturday,6_Saturday,6
1772,100 Wardour Street,The Den - Beverage,Restaurant,Lunch,2020-02-05,Wednesday,3_Wednesday,1
1773,100 Wardour Street,The Den - Beverage,Restaurant,Lunch,2020-02-06,Thursday,4_Thursday,1
1774,100 Wardour Street,The Den - Beverage,Restaurant,Lunch,2020-02-08,Saturday,6_Saturday,11
1775,100 Wardour Street,The Den - Beverage,Restaurant,Lunch,2020-02-12,Wednesday,3_Wednesday,2
1776,100 Wardour Street,The Den - Beverage,Restaurant,Lunch,2020-02-19,Wednesday,3_Wednesday,1
1777,100 Wardour Street,The Den - Beverage,Restaurant,Lunch,2020-02-21,Friday,5_Friday,2
1778,100 Wardour Street,The Den - Beverage,Restaurant,Lunch,2020-02-22,Saturday,6_Saturday,4
1785,14 Hills,Bar,Bar,Breakfast,2020-01-16,Thursday,4_Thursday,3
1786,14 Hills,Bar,Bar,Breakfast,2020-01-23,Thursday,4_Thursday,2
1787,14 Hills,Bar,Bar,Breakfast,2020-01-29,Wednesday,3_Wednesday,1
1788,14 Hills,Bar,Bar,Breakfast,2020-02-03,Monday,1_Monday,2
1789,14 Hills,Bar,Bar,Breakfast,2020-02-14,Friday,5_Friday,3
1790,14 Hills,Bar,Bar,Breakfast,2020-03-05,Thursday,4_Thursday,2
1851,14 Hills,Bar,Bar,Dinner,2020-01-02,Thursday,4_Thursday,17
1852,14 Hills,Bar,Bar,Dinner,2020-01-03,Friday,5_Friday,35
1853,14 Hills,Bar,Bar,Dinner,2020-01-04,Saturday,6_Saturday,20
1854,14 Hills,Bar,Bar,Dinner,2020-01-06,Monday,1_Monday,12
1855,14 Hills,Bar,Bar,Dinner,2020-01-07,Tuesday,2_Tuesday,16
1856,14 Hills,Bar,Bar,Dinner,2020-01-08,Wednesday,3_Wednesday,23
1857,14 Hills,Bar,Bar,Dinner,2020-01-09,Thursday,4_Thursday,74
1858,14 Hills,Bar,Bar,Dinner,2020-01-10,Friday,5_Friday,71
1859,14 Hills,Bar,Bar,Dinner,2020-01-11,Saturday,6_Saturday,102
1860,14 Hills,Bar,Bar,Dinner,2020-01-13,Monday,1_Monday,8
1861,14 Hills,Bar,Bar,Dinner,2020-01-14,Tuesday,2_Tuesday,10
1862,14 Hills,Bar,Bar,Dinner,2020-01-15,Wednesday,3_Wednesday,29
1863,14 Hills,Bar,Bar,Dinner,2020-01-16,Thursday,4_Thursday,51
1864,14 Hills,Bar,Bar,Dinner,2020-01-17,Friday,5_Friday,70
1865,14 Hills,Bar,Bar,Dinner,2020-01-18,Saturday,6_Saturday,69
1866,14 Hills,Bar,Bar,Dinner,2020-01-20,Monday,1_Monday,15
1867,14 Hills,Bar,Bar,Dinner,2020-01-21,Tuesday,2_Tuesday,59
1868,14 Hills,Bar,Bar,Dinner,2020-01-22,Wednesday,3_Wednesday,70
1869,14 Hills,Bar,Bar,Dinner,2020-01-24,Friday,5_Friday,59
1870,14 Hills,Bar,Bar,Dinner,2020-01-25,Saturday,6_Saturday,95
1871,14 Hills,Bar,Bar,Dinner,2020-01-27,Monday,1_Monday,22
1872,14 Hills,Bar,Bar,Dinner,2020-01-28,Tuesday,2_Tuesday,63
1873,14 Hills,Bar,Bar,Dinner,2020-01-29,Wednesday,3_Wednesday,29
1874,14 Hills,Bar,Bar,Dinner,2020-01-30,Thursday,4_Thursday,66
1875,14 Hills,Bar,Bar,Dinner,2020-01-31,Friday,5_Friday,59
1876,14 Hills,Bar,Bar,Dinner,2020-02-01,Saturday,6_Saturday,83
1877,14 Hills,Bar,Bar,Dinner,2020-02-03,Monday,1_Monday,32
1878,14 Hills,Bar,Bar,Dinner,2020-02-04,Tuesday,2_Tuesday,51
1879,14 Hills,Bar,Bar,Dinner,2020-02-05,Wednesday,3_Wednesday,64
1880,14 Hills,Bar,Bar,Dinner,2020-02-06,Thursday,4_Thursday,61
1881,14 Hills,Bar,Bar,Dinner,2020-02-07,Friday,5_Friday,46
1882,14 Hills,Bar,Bar,Dinner,2020-02-08,Saturday,6_Saturday,27
1883,14 Hills,Bar,Bar,Dinner,2020-02-10,Monday,1_Monday,11
1884,14 Hills,Bar,Bar,Dinner,2020-02-11,Tuesday,2_Tuesday,43
1885,14 Hills,Bar,Bar,Dinner,2020-02-12,Wednesday,3_Wednesday,43
1886,14 Hills,Bar,Bar,Dinner,2020-02-13,Thursday,4_Thursday,76
1887,14 Hills,Bar,Bar,Dinner,2020-02-14,Friday,5_Friday,46
1888,14 Hills,Bar,Bar,Dinner,2020-02-15,Saturday,6_Saturday,58
1889,14 Hills,Bar,Bar,Dinner,2020-02-16,Sunday,7_Sunday,33
1890,14 Hills,Bar,Bar,Dinner,2020-02-17,Monday,1_Monday,40
1891,14 Hills,Bar,Bar,Dinner,2020-02-18,Tuesday,2_Tuesday,38
1892,14 Hills,Bar,Bar,Dinner,2020-02-19,Wednesday,3_Wednesday,29
1893,14 Hills,Bar,Bar,Dinner,2020-02-20,Thursday,4_Thursday,81
1894,14 Hills,Bar,Bar,Dinner,2020-02-21,Friday,5_Friday,96
1895,14 Hills,Bar,Bar,Dinner,2020-02-22,Saturday,6_Saturday,102
1896,14 Hills,Bar,Bar,Dinner,2020-02-23,Sunday,7_Sunday,2
1897,14 Hills,Bar,Bar,Dinner,2020-02-24,Monday,1_Monday,23
1898,14 Hills,Bar,Bar,Dinner,2020-02-25,Tuesday,2_Tuesday,45
1899,14 Hills,Bar,Bar,Dinner,2020-02-26,Wednesday,3_Wednesday,96
1900,14 Hills,Bar,Bar,Dinner,2020-02-27,Thursday,4_Thursday,46
1901,14 Hills,Bar,Bar,Dinner,2020-02-28,Friday,5_Friday,77
1902,14 Hills,Bar,Bar,Dinner,2020-02-29,Saturday,6_Saturday,85
1903,14 Hills,Bar,Bar,Dinner,2020-03-01,Sunday,7_Sunday,7
1904,14 Hills,Bar,Bar,Dinner,2020-03-02,Monday,1_Monday,22
1905,14 Hills,Bar,Bar,Dinner,2020-03-03,Tuesday,2_Tuesday,38
1906,14 Hills,Bar,Bar,Dinner,2020-03-04,Wednesday,3_Wednesday,53
1907,14 Hills,Bar,Bar,Dinner,2020-03-05,Thursday,4_Thursday,61
1976,14 Hills,Bar,Bar,Lunch,2020-01-02,Thursday,4_Thursday,26
1977,14 Hills,Bar,Bar,Lunch,2020-01-03,Friday,5_Friday,30
1978,14 Hills,Bar,Bar,Lunch,2020-01-04,Saturday,6_Saturday,31
1979,14 Hills,Bar,Bar,Lunch,2020-01-05,Sunday,7_Sunday,14
1980,14 Hills,Bar,Bar,Lunch,2020-01-06,Monday,1_Monday,10
1981,14 Hills,Bar,Bar,Lunch,2020-01-07,Tuesday,2_Tuesday,13
1982,14 Hills,Bar,Bar,Lunch,2020-01-08,Wednesday,3_Wednesday,21
1983,14 Hills,Bar,Bar,Lunch,2020-01-09,Thursday,4_Thursday,23
1984,14 Hills,Bar,Bar,Lunch,2020-01-10,Friday,5_Friday,27
1985,14 Hills,Bar,Bar,Lunch,2020-01-11,Saturday,6_Saturday,24
1986,14 Hills,Bar,Bar,Lunch,2020-01-12,Sunday,7_Sunday,23
1987,14 Hills,Bar,Bar,Lunch,2020-01-13,Monday,1_Monday,19
1988,14 Hills,Bar,Bar,Lunch,2020-01-14,Tuesday,2_Tuesday,21
1989,14 Hills,Bar,Bar,Lunch,2020-01-15,Wednesday,3_Wednesday,17
1990,14 Hills,Bar,Bar,Lunch,2020-01-16,Thursday,4_Thursday,35
1991,14 Hills,Bar,Bar,Lunch,2020-01-17,Friday,5_Friday,59
1992,14 Hills,Bar,Bar,Lunch,2020-01-18,Saturday,6_Saturday,35
1993,14 Hills,Bar,Bar,Lunch,2020-01-19,Sunday,7_Sunday,13
1994,14 Hills,Bar,Bar,Lunch,2020-01-20,Monday,1_Monday,14
1995,14 Hills,Bar,Bar,Lunch,2020-01-21,Tuesday,2_Tuesday,19
1996,14 Hills,Bar,Bar,Lunch,2020-01-22,Wednesday,3_Wednesday,68
1997,14 Hills,Bar,Bar,Lunch,2020-01-23,Thursday,4_Thursday,7
1998,14 Hills,Bar,Bar,Lunch,2020-01-24,Friday,5_Friday,39
1999,14 Hills,Bar,Bar,Lunch,2020-01-25,Saturday,6_Saturday,37
2000,14 Hills,Bar,Bar,Lunch,2020-01-26,Sunday,7_Sunday,25
2001,14 Hills,Bar,Bar,Lunch,2020-01-27,Monday,1_Monday,29
2002,14 Hills,Bar,Bar,Lunch,2020-01-28,Tuesday,2_Tuesday,15
2003,14 Hills,Bar,Bar,Lunch,2020-01-29,Wednesday,3_Wednesday,38
2004,14 Hills,Bar,Bar,Lunch,2020-01-30,Thursday,4_Thursday,50
2005,14 Hills,Bar,Bar,Lunch,2020-01-31,Friday,5_Friday,56
2006,14 Hills,Bar,Bar,Lunch,2020-02-01,Saturday,6_Saturday,49
2007,14 Hills,Bar,Bar,Lunch,2020-02-02,Sunday,7_Sunday,27
2008,14 Hills,Bar,Bar,Lunch,2020-02-03,Monday,1_Monday,37
2009,14 Hills,Bar,Bar,Lunch,2020-02-04,Tuesday,2_Tuesday,32
2010,14 Hills,Bar,Bar,Lunch,2020-02-05,Wednesday,3_Wednesday,39
2011,14 Hills,Bar,Bar,Lunch,2020-02-06,Thursday,4_Thursday,30
2012,14 Hills,Bar,Bar,Lunch,2020-02-07,Friday,5_Friday,60
2013,14 Hills,Bar,Bar,Lunch,2020-02-08,Saturday,6_Saturday,64
2014,14 Hills,Bar,Bar,Lunch,2020-02-09,Sunday,7_Sunday,47
2015,14 Hills,Bar,Bar,Lunch,2020-02-10,Monday,1_Monday,30
2016,14 Hills,Bar,Bar,Lunch,2020-02-11,Tuesday,2_Tuesday,49
2017,14 Hills,Bar,Bar,Lunch,2020-02-12,Wednesday,3_Wednesday,55
2018,14 Hills,Bar,Bar,Lunch,2020-02-13,Thursday,4_Thursday,42
2019,14 Hills,Bar,Bar,Lunch,2020-02-14,Friday,5_Friday,44
2020,14 Hills,Bar,Bar,Lunch,2020-02-15,Saturday,6_Saturday,41
2021,14 Hills,Bar,Bar,Lunch,2020-02-16,Sunday,7_Sunday,6
2022,14 Hills,Bar,Bar,Lunch,2020-02-17,Monday,1_Monday,43
2023,14 Hills,Bar,Bar,Lunch,2020-02-18,Tuesday,2_Tuesday,49
2024,14 Hills,Bar,Bar,Lunch,2020-02-19,Wednesday,3_Wednesday,58
2025,14 Hills,Bar,Bar,Lunch,2020-02-20,Thursday,4_Thursday,17
2026,14 Hills,Bar,Bar,Lunch,2020-02-21,Friday,5_Friday,45
2027,14 Hills,Bar,Bar,Lunch,2020-02-22,Saturday,6_Saturday,62
2028,14 Hills,Bar,Bar,Lunch,2020-02-23,Sunday,7_Sunday,47
2029,14 Hills,Bar,Bar,Lunch,2020-02-24,Monday,1_Monday,16
2030,14 Hills,Bar,Bar,Lunch,2020-02-25,Tuesday,2_Tuesday,9
2031,14 Hills,Bar,Bar,Lunch,2020-02-26,Wednesday,3_Wednesday,42
2032,14 Hills,Bar,Bar,Lunch,2020-02-27,Thursday,4_Thursday,55
2033,14 Hills,Bar,Bar,Lunch,2020-02-28,Friday,5_Friday,36
2034,14 Hills,Bar,Bar,Lunch,2020-02-29,Saturday,6_Saturday,57
2035,14 Hills,Bar,Bar,Lunch,2020-03-01,Sunday,7_Sunday,76
2036,14 Hills,Bar,Bar,Lunch,2020-03-02,Monday,1_Monday,41
2037,14 Hills,Bar,Bar,Lunch,2020-03-03,Tuesday,2_Tuesday,6
2038,14 Hills,Bar,Bar,Lunch,2020-03-04,Wednesday,3_Wednesday,36
2039,14 Hills,Bar,Bar,Lunch,2020-03-05,Thursday,4_Thursday,54
2054,14 Hills,Restaurant,Restaurant,Breakfast,2020-01-03,Friday,5_Friday,2
2113,14 Hills,Restaurant,Restaurant,Dinner,2020-01-02,Thursday,4_Thursday,84
2114,14 Hills,Restaurant,Restaurant,Dinner,2020-01-03,Friday,5_Friday,65
2115,14 Hills,Restaurant,Restaurant,Dinner,2020-01-04,Saturday,6_Saturday,104
2116,14 Hills,Restaurant,Restaurant,Dinner,2020-01-06,Monday,1_Monday,24
2117,14 Hills,Restaurant,Restaurant,Dinner,2020-01-07,Tuesday,2_Tuesday,33
2118,14 Hills,Restaurant,Restaurant,Dinner,2020-01-08,Wednesday,3_Wednesday,82
2119,14 Hills,Restaurant,Restaurant,Dinner,2020-01-09,Thursday,4_Thursday,118
2120,14 Hills,Restaurant,Restaurant,Dinner,2020-01-10,Friday,5_Friday,136
2121,14 Hills,Restaurant,Restaurant,Dinner,2020-01-11,Saturday,6_Saturday,140
2122,14 Hills,Restaurant,Restaurant,Dinner,2020-01-13,Monday,1_Monday,54
2123,14 Hills,Restaurant,Restaurant,Dinner,2020-01-14,Tuesday,2_Tuesday,91
2124,14 Hills,Restaurant,Restaurant,Dinner,2020-01-15,Wednesday,3_Wednesday,90
2125,14 Hills,Restaurant,Restaurant,Dinner,2020-01-16,Thursday,4_Thursday,124
2126,14 Hills,Restaurant,Restaurant,Dinner,2020-01-17,Friday,5_Friday,158
2127,14 Hills,Restaurant,Restaurant,Dinner,2020-01-18,Saturday,6_Saturday,156
2128,14 Hills,Restaurant,Restaurant,Dinner,2020-01-20,Monday,1_Monday,89
2129,14 Hills,Restaurant,Restaurant,Dinner,2020-01-21,Tuesday,2_Tuesday,108
2130,14 Hills,Restaurant,Restaurant,Dinner,2020-01-22,Wednesday,3_Wednesday,133
2131,14 Hills,Restaurant,Restaurant,Dinner,2020-01-24,Friday,5_Friday,143
2132,14 Hills,Restaurant,Restaurant,Dinner,2020-01-25,Saturday,6_Saturday,144
2133,14 Hills,Restaurant,Restaurant,Dinner,2020-01-27,Monday,1_Monday,55
2134,14 Hills,Restaurant,Restaurant,Dinner,2020-01-28,Tuesday,2_Tuesday,116
